submission_day,feed_type,submission_count,normalized_submission_count
2024-12-17,PRODUCT_LIST_PRICE,11,11
2024-12-17,PRODUCT_LIST_REMOVE,1,1
2024-12-18,PRODUCT_FLAT_FILE_INVLOADER,6,6
2024-12-18,PRODUCT_LIST,6,6
2024-12-18,PRODUCT_LIST_IMAGE,6,6
2024-12-18,PRODUCT_LIST_INVENTORY,6,6
2024-12-18,PRODUCT_LIST_PRICE,6,6
2024-12-18,PRODUCT_LIST_REMOVE,7,7
2024-12-19,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-12-19,PRODUCT_LIST,10,10
2024-12-19,PRODUCT_LIST_IMAGE,10,10
2024-12-19,PRODUCT_LIST_INVENTORY,10,10
2024-12-19,PRODUCT_LIST_PRICE,10,10
2024-12-19,PRODUCT_LIST_REMOVE,2,2
2024-12-20,PRODUCT_FLAT_FILE_INVLOADER,11,11
2024-12-20,PRODUCT_LIST,12,12
2024-12-20,PRODUCT_LIST_IMAGE,11,11
2024-12-20,PRODUCT_LIST_INVENTORY,11,11
2024-12-20,PRODUCT_LIST_PRICE,11,11
2024-12-20,PRODUCT_LIST_REMOVE,2,2
2024-12-21,PRODUCT_FLAT_FILE_INVLOADER,3,3
2024-12-21,PRODUCT_LIST,3,3
2024-12-21,PRODUCT_LIST_IMAGE,3,3
2024-12-21,PRODUCT_LIST_INVENTORY,3,3
2024-12-21,PRODUCT_LIST_PRICE,3,3
2024-12-22,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-12-22,PRODUCT_LIST,7,7
2024-12-22,PRODUCT_LIST_IMAGE,7,7
2024-12-22,PRODUCT_LIST_INVENTORY,7,7
2024-12-22,PRODUCT_LIST_PRICE,7,7
2024-12-22,PRODUCT_LIST_REMOVE,1,1
2024-12-23,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-12-23,PRODUCT_LIST,11,11
2024-12-23,PRODUCT_LIST_IMAGE,10,10
2024-12-23,PRODUCT_LIST_INVENTORY,10,10
2024-12-23,PRODUCT_LIST_PRICE,10,10
2024-12-23,PRODUCT_LIST_REMOVE,2,2
2024-12-24,PRODUCT_FLAT_FILE_INVLOADER,6,6
2024-12-24,PRODUCT_LIST,6,6
2024-12-24,PRODUCT_LIST_IMAGE,6,6
2024-12-24,PRODUCT_LIST_INVENTORY,6,6
2024-12-24,PRODUCT_LIST_PRICE,6,6
2024-12-25,PRODUCT_FLAT_FILE_INVLOADER,13,13
2024-12-25,PRODUCT_LIST,14,14
2024-12-25,PRODUCT_LIST_IMAGE,13,13
2024-12-25,PRODUCT_LIST_INVENTORY,13,13
2024-12-25,PRODUCT_LIST_PRICE,13,13
2024-12-26,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-12-26,PRODUCT_LIST,9,9
2024-12-26,PRODUCT_LIST_IMAGE,10,10
2024-12-26,PRODUCT_LIST_INVENTORY,10,10
2024-12-26,PRODUCT_LIST_PRICE,10,10
2024-12-26,PRODUCT_LIST_REMOVE,3,3
2024-12-27,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-12-27,PRODUCT_LIST,7,7
2024-12-27,PRODUCT_LIST_IMAGE,4,4
2024-12-27,PRODUCT_LIST_INVENTORY,4,4
2024-12-27,PRODUCT_LIST_PRICE,4,4
2024-12-27,PRODUCT_LIST_REMOVE,1,1
2024-12-28,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-12-28,PRODUCT_LIST,7,7
2024-12-28,PRODUCT_LIST_IMAGE,7,7
2024-12-28,PRODUCT_LIST_INVENTORY,7,7
2024-12-28,PRODUCT_LIST_PRICE,7,7
2024-12-29,PRODUCT_FLAT_FILE_INVLOADER,3,3
2024-12-29,PRODUCT_LIST,3,3
2024-12-29,PRODUCT_LIST_IMAGE,3,3
2024-12-29,PRODUCT_LIST_INVENTORY,3,3
2024-12-29,PRODUCT_LIST_PRICE,3,3
2024-12-30,PRODUCT_FLAT_FILE_INVLOADER,3,3
2024-12-30,PRODUCT_LIST,3,3
2024-12-30,PRODUCT_LIST_IMAGE,3,3
2024-12-30,PRODUCT_LIST_INVENTORY,3,3
2024-12-30,PRODUCT_LIST_PRICE,3,3
2024-12-30,PRODUCT_LIST_REMOVE,1,1
2024-12-31,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-12-31,PRODUCT_LIST,8,8
2024-12-31,PRODUCT_LIST_IMAGE,8,8
2024-12-31,PRODUCT_LIST_INVENTORY,8,8
2024-12-31,PRODUCT_LIST_PRICE,8,8
2024-12-31,PRODUCT_LIST_REMOVE,4,4
2025-01-01,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-01-01,PRODUCT_LIST,6,6
2025-01-01,PRODUCT_LIST_IMAGE,6,6
2025-01-01,PRODUCT_LIST_INVENTORY,6,6
2025-01-01,PRODUCT_LIST_PRICE,6,6
2025-01-02,PRODUCT_FLAT_FILE_INVLOADER,2,2
2025-01-02,PRODUCT_LIST,2,2
2025-01-02,PRODUCT_LIST_IMAGE,2,2
2025-01-02,PRODUCT_LIST_INVENTORY,2,2
2025-01-02,PRODUCT_LIST_PRICE,2,2
2025-01-02,PRODUCT_LIST_REMOVE,2,2
2025-01-03,PRODUCT_FLAT_FILE_INVLOADER,8,8
2025-01-03,PRODUCT_LIST,8,8
2025-01-03,PRODUCT_LIST_IMAGE,8,8
2025-01-03,PRODUCT_LIST_INVENTORY,8,8
2025-01-03,PRODUCT_LIST_PRICE,8,8
2025-01-03,PRODUCT_LIST_REMOVE,2,2
2025-01-04,PRODUCT_FLAT_FILE_INVLOADER,2,2
2025-01-04,PRODUCT_LIST,2,2
2025-01-04,PRODUCT_LIST_IMAGE,2,2
2025-01-04,PRODUCT_LIST_INVENTORY,2,2
2025-01-04,PRODUCT_LIST_PRICE,2,2
2025-01-05,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-01-05,PRODUCT_LIST,3,3
2025-01-05,PRODUCT_LIST_IMAGE,3,3
2025-01-05,PRODUCT_LIST_INVENTORY,3,3
2025-01-05,PRODUCT_LIST_PRICE,3,3
2025-01-06,PRODUCT_FLAT_FILE_INVLOADER,12,12
2025-01-06,PRODUCT_LIST,12,12
2025-01-06,PRODUCT_LIST_IMAGE,12,12
2025-01-06,PRODUCT_LIST_INVENTORY,12,12
2025-01-06,PRODUCT_LIST_PRICE,12,12
2025-01-06,PRODUCT_LIST_REMOVE,10,10
2025-01-07,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-01-07,PRODUCT_LIST,6,6
2025-01-07,PRODUCT_LIST_IMAGE,6,6
2025-01-07,PRODUCT_LIST_INVENTORY,6,6
2025-01-07,PRODUCT_LIST_PRICE,6,6
2025-01-07,PRODUCT_LIST_REMOVE,2,2
2025-01-08,PRODUCT_FLAT_FILE_INVLOADER,12,12
2025-01-08,PRODUCT_LIST,13,13
2025-01-08,PRODUCT_LIST_IMAGE,12,12
2025-01-08,PRODUCT_LIST_INVENTORY,12,12
2025-01-08,PRODUCT_LIST_PRICE,12,12
2025-01-08,PRODUCT_LIST_REMOVE,1,1
2025-01-09,PRODUCT_FLAT_FILE_INVLOADER,12,12
2025-01-09,PRODUCT_LIST,13,13
2025-01-09,PRODUCT_LIST_IMAGE,12,12
2025-01-09,PRODUCT_LIST_INVENTORY,12,12
2025-01-09,PRODUCT_LIST_PRICE,12,12
2025-01-09,PRODUCT_LIST_REMOVE,2,2
2025-01-10,PRODUCT_FLAT_FILE_INVLOADER,18,18
2025-01-10,PRODUCT_LIST,20,20
2025-01-10,PRODUCT_LIST_IMAGE,18,18
2025-01-10,PRODUCT_LIST_INVENTORY,18,18
2025-01-10,PRODUCT_LIST_PRICE,18,18
2025-01-10,PRODUCT_LIST_REMOVE,1,1
2025-01-11,PRODUCT_FLAT_FILE_INVLOADER,13,13
2025-01-11,PRODUCT_LIST,14,14
2025-01-11,PRODUCT_LIST_IMAGE,13,13
2025-01-11,PRODUCT_LIST_INVENTORY,13,13
2025-01-11,PRODUCT_LIST_PRICE,13,13
2025-01-12,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-01-12,PRODUCT_LIST,6,6
2025-01-12,PRODUCT_LIST_IMAGE,6,6
2025-01-12,PRODUCT_LIST_INVENTORY,6,6
2025-01-12,PRODUCT_LIST_PRICE,6,6
2025-01-13,PRODUCT_FLAT_FILE_INVLOADER,10,10
2025-01-13,PRODUCT_LIST,10,10
2025-01-13,PRODUCT_LIST_IMAGE,10,10
2025-01-13,PRODUCT_LIST_INVENTORY,10,10
2025-01-13,PRODUCT_LIST_PRICE,10,10
2025-01-13,PRODUCT_LIST_REMOVE,5,5
2025-01-14,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-01-14,PRODUCT_LIST,6,6
2025-01-14,PRODUCT_LIST_IMAGE,3,3
2025-01-14,PRODUCT_LIST_INVENTORY,3,3
2025-01-14,PRODUCT_LIST_PRICE,3,3
2025-01-15,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-01-15,PRODUCT_LIST,4,4
2025-01-15,PRODUCT_LIST_IMAGE,4,4
2025-01-15,PRODUCT_LIST_INVENTORY,4,4
2025-01-15,PRODUCT_LIST_PRICE,4,4
2025-01-15,PRODUCT_LIST_REMOVE,2,2
2025-01-16,PRODUCT_FLAT_FILE_INVLOADER,7,7
2025-01-16,PRODUCT_LIST,7,7
2025-01-16,PRODUCT_LIST_IMAGE,7,7
2025-01-16,PRODUCT_LIST_INVENTORY,7,7
2025-01-16,PRODUCT_LIST_PRICE,7,7
2025-01-16,PRODUCT_LIST_REMOVE,1,1
2025-01-17,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-01-17,PRODUCT_LIST,5,5
2025-01-17,PRODUCT_LIST_IMAGE,5,5
2025-01-17,PRODUCT_LIST_INVENTORY,5,5
2025-01-17,PRODUCT_LIST_PRICE,5,5
2025-01-17,PRODUCT_LIST_REMOVE,1,1
2025-01-18,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-01-18,PRODUCT_LIST,5,5
2025-01-18,PRODUCT_LIST_IMAGE,5,5
2025-01-18,PRODUCT_LIST_INVENTORY,5,5
2025-01-18,PRODUCT_LIST_PRICE,5,5
2025-01-19,PRODUCT_FLAT_FILE_INVLOADER,17,17
2025-01-19,PRODUCT_LIST,18,18
2025-01-19,PRODUCT_LIST_IMAGE,17,17
2025-01-19,PRODUCT_LIST_INVENTORY,17,17
2025-01-19,PRODUCT_LIST_PRICE,17,17
2025-01-20,PRODUCT_FLAT_FILE_INVLOADER,9,9
2025-01-20,PRODUCT_LIST,8,8
2025-01-20,PRODUCT_LIST_IMAGE,9,9
2025-01-20,PRODUCT_LIST_INVENTORY,9,9
2025-01-20,PRODUCT_LIST_PRICE,9,9
2025-01-20,PRODUCT_LIST_REMOVE,2,2
2025-01-21,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-01-21,PRODUCT_LIST,5,5
2025-01-21,PRODUCT_LIST_IMAGE,5,5
2025-01-21,PRODUCT_LIST_INVENTORY,5,5
2025-01-21,PRODUCT_LIST_PRICE,5,5
2025-01-22,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-01-22,PRODUCT_LIST,4,4
2025-01-22,PRODUCT_LIST_IMAGE,4,4
2025-01-22,PRODUCT_LIST_INVENTORY,4,4
2025-01-22,PRODUCT_LIST_PRICE,4,4
2025-01-22,PRODUCT_LIST_REMOVE,1,1
2025-01-23,PRODUCT_FLAT_FILE_INVLOADER,2,2
2025-01-23,PRODUCT_LIST,2,2
2025-01-23,PRODUCT_LIST_IMAGE,2,2
2025-01-23,PRODUCT_LIST_INVENTORY,2,2
2025-01-23,PRODUCT_LIST_PRICE,2,2
2025-01-23,PRODUCT_LIST_REMOVE,2,2
2025-01-24,PRODUCT_FLAT_FILE_INVLOADER,7,7
2025-01-24,PRODUCT_LIST,7,7
2025-01-24,PRODUCT_LIST_IMAGE,7,7
2025-01-24,PRODUCT_LIST_INVENTORY,7,7
2025-01-24,PRODUCT_LIST_PRICE,7,7
2025-01-25,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-01-25,PRODUCT_LIST,4,4
2025-01-25,PRODUCT_LIST_IMAGE,4,4
2025-01-25,PRODUCT_LIST_INVENTORY,4,4
2025-01-25,PRODUCT_LIST_PRICE,4,4
2025-01-26,PRODUCT_FLAT_FILE_INVLOADER,11,11
2025-01-26,PRODUCT_LIST,11,11
2025-01-26,PRODUCT_LIST_IMAGE,11,11
2025-01-26,PRODUCT_LIST_INVENTORY,11,11
2025-01-26,PRODUCT_LIST_PRICE,11,11
2025-01-27,PRODUCT_FLAT_FILE_INVLOADER,12,12
2025-01-27,PRODUCT_LIST,12,12
2025-01-27,PRODUCT_LIST_IMAGE,12,12
2025-01-27,PRODUCT_LIST_INVENTORY,12,12
2025-01-27,PRODUCT_LIST_PRICE,12,12
2025-01-27,PRODUCT_LIST_REMOVE,1,1
2025-01-28,PRODUCT_FLAT_FILE_INVLOADER,11,11
2025-01-28,PRODUCT_LIST,13,13
2025-01-28,PRODUCT_LIST_IMAGE,11,11
2025-01-28,PRODUCT_LIST_INVENTORY,11,11
2025-01-28,PRODUCT_LIST_PRICE,11,11
2025-01-28,PRODUCT_LIST_REMOVE,7,7
2025-01-29,PRODUCT_FLAT_FILE_INVLOADER,9,9
2025-01-29,PRODUCT_LIST,10,10
2025-01-29,PRODUCT_LIST_IMAGE,9,9
2025-01-29,PRODUCT_LIST_INVENTORY,9,9
2025-01-29,PRODUCT_LIST_PRICE,9,9
2025-01-29,PRODUCT_LIST_REMOVE,1,1
2025-01-30,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-01-30,PRODUCT_LIST,3,3
2025-01-30,PRODUCT_LIST_IMAGE,3,3
2025-01-30,PRODUCT_LIST_INVENTORY,3,3
2025-01-30,PRODUCT_LIST_PRICE,3,3
2025-01-30,PRODUCT_LIST_REMOVE,1,1
2025-01-31,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-01-31,PRODUCT_LIST,6,6
2025-01-31,PRODUCT_LIST_IMAGE,6,6
2025-01-31,PRODUCT_LIST_INVENTORY,6,6
2025-01-31,PRODUCT_LIST_PRICE,6,6
2025-01-31,PRODUCT_LIST_REMOVE,3,3
2025-02-01,PRODUCT_FLAT_FILE_INVLOADER,2,2
2025-02-01,PRODUCT_LIST,2,2
2025-02-01,PRODUCT_LIST_IMAGE,2,2
2025-02-01,PRODUCT_LIST_INVENTORY,2,2
2025-02-01,PRODUCT_LIST_PRICE,2,2
2025-02-02,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-02-02,PRODUCT_LIST,4,4
2025-02-02,PRODUCT_LIST_IMAGE,4,4
2025-02-02,PRODUCT_LIST_INVENTORY,4,4
2025-02-02,PRODUCT_LIST_PRICE,4,4
2025-02-03,PRODUCT_FLAT_FILE_INVLOADER,7,7
2025-02-03,PRODUCT_LIST,9,9
2025-02-03,PRODUCT_LIST_IMAGE,7,7
2025-02-03,PRODUCT_LIST_INVENTORY,7,7
2025-02-03,PRODUCT_LIST_PRICE,7,7
2025-02-03,PRODUCT_LIST_REMOVE,1,1
2025-02-04,PRODUCT_FLAT_FILE_INVLOADER,8,8
2025-02-04,PRODUCT_LIST,6,6
2025-02-04,PRODUCT_LIST_IMAGE,8,8
2025-02-04,PRODUCT_LIST_INVENTORY,8,8
2025-02-04,PRODUCT_LIST_PRICE,8,8
2025-02-04,PRODUCT_LIST_REMOVE,1,1
2025-02-05,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-02-05,PRODUCT_LIST,3,3
2025-02-05,PRODUCT_LIST_IMAGE,3,3
2025-02-05,PRODUCT_LIST_INVENTORY,3,3
2025-02-05,PRODUCT_LIST_PRICE,3,3
2025-02-05,PRODUCT_LIST_REMOVE,16,16
2025-02-06,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-02-06,PRODUCT_LIST,4,4
2025-02-06,PRODUCT_LIST_IMAGE,4,4
2025-02-06,PRODUCT_LIST_INVENTORY,4,4
2025-02-06,PRODUCT_LIST_PRICE,4,4
2025-02-07,PRODUCT_FLAT_FILE_INVLOADER,26,26
2025-02-07,PRODUCT_LIST,27,27
2025-02-07,PRODUCT_LIST_IMAGE,26,26
2025-02-07,PRODUCT_LIST_INVENTORY,26,26
2025-02-07,PRODUCT_LIST_PRICE,26,26
2025-02-07,PRODUCT_LIST_REMOVE,1,1
2025-02-08,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-02-08,PRODUCT_LIST,3,3
2025-02-08,PRODUCT_LIST_IMAGE,3,3
2025-02-08,PRODUCT_LIST_INVENTORY,3,3
2025-02-08,PRODUCT_LIST_PRICE,3,3
2025-02-10,PRODUCT_FLAT_FILE_INVLOADER,7,7
2025-02-10,PRODUCT_LIST,7,7
2025-02-10,PRODUCT_LIST_IMAGE,7,7
2025-02-10,PRODUCT_LIST_INVENTORY,7,7
2025-02-10,PRODUCT_LIST_PRICE,7,7
2025-02-10,PRODUCT_LIST_REMOVE,6,6
2025-02-11,PRODUCT_FLAT_FILE_INVLOADER,2,2
2025-02-11,PRODUCT_LIST,2,2
2025-02-11,PRODUCT_LIST_IMAGE,2,2
2025-02-11,PRODUCT_LIST_INVENTORY,2,2
2025-02-11,PRODUCT_LIST_PRICE,2,2
2025-02-12,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-02-12,PRODUCT_LIST,5,5
2025-02-12,PRODUCT_LIST_IMAGE,5,5
2025-02-12,PRODUCT_LIST_INVENTORY,5,5
2025-02-12,PRODUCT_LIST_PRICE,5,5
2025-02-13,PRODUCT_FLAT_FILE_INVLOADER,1,1
2025-02-13,PRODUCT_LIST,1,1
2025-02-13,PRODUCT_LIST_IMAGE,1,1
2025-02-13,PRODUCT_LIST_INVENTORY,1,1
2025-02-13,PRODUCT_LIST_PRICE,1,1
2025-02-14,PRODUCT_FLAT_FILE_INVLOADER,7,7
2025-02-14,PRODUCT_LIST,7,7
2025-02-14,PRODUCT_LIST_IMAGE,7,7
2025-02-14,PRODUCT_LIST_INVENTORY,7,7
2025-02-14,PRODUCT_LIST_PRICE,7,7
2025-02-14,PRODUCT_LIST_REMOVE,1,1
2025-02-15,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-02-15,PRODUCT_LIST,5,5
2025-02-15,PRODUCT_LIST_IMAGE,5,5
2025-02-15,PRODUCT_LIST_INVENTORY,5,5
2025-02-15,PRODUCT_LIST_PRICE,5,5
2025-02-16,PRODUCT_FLAT_FILE_INVLOADER,1,1
2025-02-16,PRODUCT_LIST,1,1
2025-02-16,PRODUCT_LIST_IMAGE,1,1
2025-02-16,PRODUCT_LIST_INVENTORY,1,1
2025-02-16,PRODUCT_LIST_PRICE,1,1
2025-02-17,PRODUCT_FLAT_FILE_INVLOADER,11,11
2025-02-17,PRODUCT_LIST,11,11
2025-02-17,PRODUCT_LIST_IMAGE,11,11
2025-02-17,PRODUCT_LIST_INVENTORY,11,11
2025-02-17,PRODUCT_LIST_PRICE,11,11
2025-02-17,PRODUCT_LIST_REMOVE,4,4
2025-02-18,PRODUCT_FLAT_FILE_INVLOADER,16,16
2025-02-18,PRODUCT_LIST,16,16
2025-02-18,PRODUCT_LIST_IMAGE,16,16
2025-02-18,PRODUCT_LIST_INVENTORY,16,16
2025-02-18,PRODUCT_LIST_PRICE,16,16
2025-02-18,PRODUCT_LIST_REMOVE,3,3
2025-02-19,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-02-19,PRODUCT_LIST,3,3
2025-02-19,PRODUCT_LIST_IMAGE,3,3
2025-02-19,PRODUCT_LIST_INVENTORY,3,3
2025-02-19,PRODUCT_LIST_PRICE,3,3
2025-02-19,PRODUCT_LIST_REMOVE,2,2
2025-02-20,PRODUCT_FLAT_FILE_INVLOADER,15,15
2025-02-20,PRODUCT_LIST,15,15
2025-02-20,PRODUCT_LIST_IMAGE,15,15
2025-02-20,PRODUCT_LIST_INVENTORY,15,15
2025-02-20,PRODUCT_LIST_PRICE,15,15
2025-02-20,PRODUCT_LIST_REMOVE,39,39
2025-02-21,PRODUCT_FLAT_FILE_INVLOADER,7,7
2025-02-21,PRODUCT_LIST,7,7
2025-02-21,PRODUCT_LIST_IMAGE,7,7
2025-02-21,PRODUCT_LIST_INVENTORY,7,7
2025-02-21,PRODUCT_LIST_PRICE,7,7
2025-02-22,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-02-22,PRODUCT_LIST,6,6
2025-02-22,PRODUCT_LIST_IMAGE,6,6
2025-02-22,PRODUCT_LIST_INVENTORY,6,6
2025-02-22,PRODUCT_LIST_PRICE,6,6
2025-02-23,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-02-23,PRODUCT_LIST,6,6
2025-02-23,PRODUCT_LIST_IMAGE,6,6
2025-02-23,PRODUCT_LIST_INVENTORY,6,6
2025-02-23,PRODUCT_LIST_PRICE,6,6
2025-02-24,PRODUCT_FLAT_FILE_INVLOADER,31,31
2025-02-24,PRODUCT_LIST,31,31
2025-02-24,PRODUCT_LIST_IMAGE,31,31
2025-02-24,PRODUCT_LIST_INVENTORY,31,31
2025-02-24,PRODUCT_LIST_PRICE,31,31
2025-02-24,PRODUCT_LIST_REMOVE,1,1
2025-02-25,PRODUCT_FLAT_FILE_INVLOADER,8,8
2025-02-25,PRODUCT_LIST,8,8
2025-02-25,PRODUCT_LIST_IMAGE,8,8
2025-02-25,PRODUCT_LIST_INVENTORY,8,8
2025-02-25,PRODUCT_LIST_PRICE,8,8
2025-02-25,PRODUCT_LIST_REMOVE,18,18
2025-02-26,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-02-26,PRODUCT_LIST,3,3
2025-02-26,PRODUCT_LIST_IMAGE,3,3
2025-02-26,PRODUCT_LIST_INVENTORY,3,3
2025-02-26,PRODUCT_LIST_PRICE,3,3
2025-02-27,PRODUCT_FLAT_FILE_INVLOADER,8,8
2025-02-27,PRODUCT_LIST,8,8
2025-02-27,PRODUCT_LIST_IMAGE,8,8
2025-02-27,PRODUCT_LIST_INVENTORY,8,8
2025-02-27,PRODUCT_LIST_PRICE,8,8
2025-02-28,PRODUCT_FLAT_FILE_INVLOADER,12,12
2025-02-28,PRODUCT_LIST,13,13
2025-02-28,PRODUCT_LIST_IMAGE,12,12
2025-02-28,PRODUCT_LIST_INVENTORY,12,12
2025-02-28,PRODUCT_LIST_PRICE,12,12
2025-02-28,PRODUCT_LIST_REMOVE,2,2
2025-03-01,PRODUCT_FLAT_FILE_INVLOADER,1,1
2025-03-01,PRODUCT_LIST,1,1
2025-03-01,PRODUCT_LIST_IMAGE,1,1
2025-03-01,PRODUCT_LIST_INVENTORY,1,1
2025-03-01,PRODUCT_LIST_PRICE,1,1
2025-03-02,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-03-02,PRODUCT_LIST,3,3
2025-03-02,PRODUCT_LIST_IMAGE,3,3
2025-03-02,PRODUCT_LIST_INVENTORY,3,3
2025-03-02,PRODUCT_LIST_PRICE,3,3
2025-03-02,PRODUCT_LIST_REMOVE,2,2
2025-03-03,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-03-03,PRODUCT_LIST,5,5
2025-03-03,PRODUCT_LIST_IMAGE,5,5
2025-03-03,PRODUCT_LIST_INVENTORY,5,5
2025-03-03,PRODUCT_LIST_PRICE,5,5
2025-03-03,PRODUCT_LIST_REMOVE,1,1
2025-03-04,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-03-04,PRODUCT_LIST,5,5
2025-03-04,PRODUCT_LIST_IMAGE,5,5
2025-03-04,PRODUCT_LIST_INVENTORY,5,5
2025-03-04,PRODUCT_LIST_PRICE,5,5
2025-03-04,PRODUCT_LIST_REMOVE,2,2
2025-03-05,PRODUCT_FLAT_FILE_INVLOADER,46,46
2025-03-05,PRODUCT_LIST,46,46
2025-03-05,PRODUCT_LIST_IMAGE,46,46
2025-03-05,PRODUCT_LIST_INVENTORY,46,46
2025-03-05,PRODUCT_LIST_PRICE,46,46
2025-03-05,PRODUCT_LIST_REMOVE,5,5
2025-03-06,PRODUCT_FLAT_FILE_INVLOADER,14,14
2025-03-06,PRODUCT_LIST,14,14
2025-03-06,PRODUCT_LIST_IMAGE,14,14
2025-03-06,PRODUCT_LIST_INVENTORY,14,14
2025-03-06,PRODUCT_LIST_PRICE,14,14
2025-03-07,PRODUCT_FLAT_FILE_INVLOADER,16,16
2025-03-07,PRODUCT_LIST,16,16
2025-03-07,PRODUCT_LIST_IMAGE,16,16
2025-03-07,PRODUCT_LIST_INVENTORY,16,16
2025-03-07,PRODUCT_LIST_PRICE,16,16
2025-03-07,PRODUCT_LIST_REMOVE,3,3
2025-03-08,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-03-08,PRODUCT_LIST,3,3
2025-03-08,PRODUCT_LIST_IMAGE,3,3
2025-03-08,PRODUCT_LIST_INVENTORY,3,3
2025-03-08,PRODUCT_LIST_PRICE,3,3
2025-03-09,PRODUCT_FLAT_FILE_INVLOADER,6,6
2025-03-09,PRODUCT_LIST,6,6
2025-03-09,PRODUCT_LIST_IMAGE,6,6
2025-03-09,PRODUCT_LIST_INVENTORY,6,6
2025-03-09,PRODUCT_LIST_PRICE,6,6
2025-03-10,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-03-10,PRODUCT_LIST,3,3
2025-03-10,PRODUCT_LIST_IMAGE,3,3
2025-03-10,PRODUCT_LIST_INVENTORY,3,3
2025-03-10,PRODUCT_LIST_PRICE,3,3
2025-03-10,PRODUCT_LIST_REMOVE,1,1
2025-03-11,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-03-11,PRODUCT_LIST,4,4
2025-03-11,PRODUCT_LIST_IMAGE,3,3
2025-03-11,PRODUCT_LIST_INVENTORY,3,3
2025-03-11,PRODUCT_LIST_PRICE,3,3
2025-03-12,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-03-12,PRODUCT_LIST,4,4
2025-03-12,PRODUCT_LIST_IMAGE,5,5
2025-03-12,PRODUCT_LIST_INVENTORY,5,5
2025-03-12,PRODUCT_LIST_PRICE,5,5
2025-03-12,PRODUCT_LIST_REMOVE,2,2
2025-03-13,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-03-13,PRODUCT_LIST,3,3
2025-03-13,PRODUCT_LIST_IMAGE,3,3
2025-03-13,PRODUCT_LIST_INVENTORY,3,3
2025-03-13,PRODUCT_LIST_PRICE,3,3
2025-03-14,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-03-14,PRODUCT_LIST,4,4
2025-03-14,PRODUCT_LIST_IMAGE,4,4
2025-03-14,PRODUCT_LIST_INVENTORY,4,4
2025-03-14,PRODUCT_LIST_PRICE,4,4
2025-03-14,PRODUCT_LIST_REMOVE,4,4
2025-03-15,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-03-15,PRODUCT_LIST,4,4
2025-03-15,PRODUCT_LIST_IMAGE,4,4
2025-03-15,PRODUCT_LIST_INVENTORY,4,4
2025-03-15,PRODUCT_LIST_PRICE,4,4
2025-03-16,PRODUCT_FLAT_FILE_INVLOADER,5,5
2025-03-16,PRODUCT_LIST,5,5
2025-03-16,PRODUCT_LIST_IMAGE,5,5
2025-03-16,PRODUCT_LIST_INVENTORY,5,5
2025-03-16,PRODUCT_LIST_PRICE,5,5
2025-03-17,PRODUCT_FLAT_FILE_INVLOADER,3,3
2025-03-17,PRODUCT_LIST,3,3
2025-03-17,PRODUCT_LIST_IMAGE,3,3
2025-03-17,PRODUCT_LIST_INVENTORY,3,3
2025-03-17,PRODUCT_LIST_PRICE,3,3
2025-03-17,PRODUCT_LIST_REMOVE,4,4
2025-03-18,PRODUCT_FLAT_FILE_INVLOADER,4,4
2025-03-18,PRODUCT_LIST,4,4
